,isbn,isbn13,authors,publicationYear,originalTitle,title,languageCode,imageUrl,smallImageUrl
7197,300115466,9780300115470.0,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946.0,L'Existentialisme est un humanisme ,Existentialism Is a Humanism,en-GB,https://images.gr-assets.com/books/1328870158m/51985.jpg,https://images.gr-assets.com/books/1328870158s/51985.jpg
7198,679456201,9780679456210.0,Gloria Steinem,2015.0,My Life on the Road,My Life on the Road,eng,https://images.gr-assets.com/books/1440005972m/15451058.jpg,https://images.gr-assets.com/books/1440005972s/15451058.jpg
7199,159184312X,9781591843120.0,Scott Belsky,2010.0,,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7200,61767603,9780061767610.0,Lauren Conrad,2010.0,Sugar and Spice,"Sweet Little Lies (L.A. Candy, #2)",en-US,https://images.gr-assets.com/books/1258145375m/6609864.jpg,https://images.gr-assets.com/books/1258145375s/6609864.jpg
7203,439643635,9780439643630.0,"Hans Christian Andersen, Rachel Isadora",1845.0,Den Lille Pige med Svovlstikkerne,The Little Match Girl,eng,https://images.gr-assets.com/books/1411481144m/342994.jpg,https://images.gr-assets.com/books/1411481144s/342994.jpg
7204,156031566,9780156031560.0,Rory Stewart,2004.0,The Places In Between,The Places in Between,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7205,425280101,9780425280100.0,Nora Roberts,2015.0,Stars of Fortune,"Stars of Fortune (The Guardians Trilogy, #1)",eng,https://images.gr-assets.com/books/1458079016m/24611454.jpg,https://images.gr-assets.com/books/1458079016s/24611454.jpg
7206,62123742,9780062123750.0,Justin Halpern,2012.0,,I Suck at Girls,,https://images.gr-assets.com/books/1335903412m/13425393.jpg,https://images.gr-assets.com/books/1335903412s/13425393.jpg
7207,425205967,9780425205970.0,Agatha Christie,1959.0,Cat Among the Pigeons,"Cat Among the Pigeons (Hercule Poirot, #32)",eng,https://images.gr-assets.com/books/1275665326m/16342.jpg,https://images.gr-assets.com/books/1275665326s/16342.jpg
7208,385535309,9780385535300.0,Edward Rutherfurd,2013.0,Paris,Paris,eng,https://images.gr-assets.com/books/1344117043m/15786792.jpg,https://images.gr-assets.com/books/1344117043s/15786792.jpg
7209,486270645,9780486270650.0,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,The Necklace and Other Short Stories,eng,https://images.gr-assets.com/books/1327649717m/77995.jpg,https://images.gr-assets.com/books/1327649717s/77995.jpg
7210,446694258,9780446694250.0,Michael Connelly,1999.0,Void Moon,Void Moon,eng,https://images.gr-assets.com/books/1344267460m/84786.jpg,https://images.gr-assets.com/books/1344267460s/84786.jpg
7211,543895882,9780543895880.0,Rudyard Kipling,1897.0,Captains Courageous,Captains Courageous,eng,https://images.gr-assets.com/books/1327959659m/34057.jpg,https://images.gr-assets.com/books/1327959659s/34057.jpg
7212,,9780425208850.0,John Sandford,1990.0,,"Shadow Prey (Lucas Davenport, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7213,8466302204,9788466302200.0,Anne Rice,1997.0,Violin,Violin,eng,https://images.gr-assets.com/books/1479198883m/31333.jpg,https://images.gr-assets.com/books/1479198883s/31333.jpg
7214,1250076420,9781250076430.0,Sharon Guskin,2016.0,The Forgetting Time,The Forgetting Time,eng,https://images.gr-assets.com/books/1442527065m/25527908.jpg,https://images.gr-assets.com/books/1442527065s/25527908.jpg
7215,141694737X,9781416947370.0,Rod Campbell,,,Dear Zoo: A Lift-the-Flap Book,,https://images.gr-assets.com/books/1391337388m/809849.jpg,https://images.gr-assets.com/books/1391337388s/809849.jpg
7216,1421501708,9781421501700.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #3 (Desu Nōto) Gekisō (激走),"Death Note, Vol. 3: Hard Run (Death Note, #3)",eng,https://images.gr-assets.com/books/1419952370m/13618.jpg,https://images.gr-assets.com/books/1419952370s/13618.jpg
7217,399256180,9780399256190.0,John Flanagan,2011.0,The Lost Stories,"The Lost Stories (Ranger's Apprentice, #11)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7219,1921794097,9781921794090.0,Hannah Harrington,2011.0,Saving June,Saving June,eng,https://images.gr-assets.com/books/1349156138m/10947600.jpg,https://images.gr-assets.com/books/1349156138s/10947600.jpg
7220,451475496,9780451475500.0,M.J. Arlidge,2014.0,Eeny Meeny,"Eeny Meeny (Helen Grace, #1)",eng,https://images.gr-assets.com/books/1418746579m/23398806.jpg,https://images.gr-assets.com/books/1418746579s/23398806.jpg
7221,1250003334,9781250003330.0,Anna Banks,2013.0,,"Of Triton (The Syrena Legacy, #2)",eng,https://images.gr-assets.com/books/1355733528m/15513156.jpg,https://images.gr-assets.com/books/1355733528s/15513156.jpg
7222,553807722,9780553807720.0,Dean Koontz,2010.0,What the Night Knows,What the Night Knows,eng,https://images.gr-assets.com/books/1308459193m/7830126.jpg,https://images.gr-assets.com/books/1308459193s/7830126.jpg
7225,345418468,9780345418460.0,Stephen R. Donaldson,1979.0,The Wounded Land,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",,https://images.gr-assets.com/books/1323997527m/404223.jpg,https://images.gr-assets.com/books/1323997527s/404223.jpg
7226,679736395,9780679736390.0,William Styron,1990.0,Darkness Visible: A Memoir of Madness,Darkness Visible: A Memoir of Madness,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7227,1451657706,9781451657710.0,Vaddey Ratner,2012.0,In the Shadow of the Banyan,In the Shadow of the Banyan,,https://images.gr-assets.com/books/1346714710m/13057939.jpg,https://images.gr-assets.com/books/1346714710s/13057939.jpg
7228,374379939,9780374379930.0,Jack Gantos,2011.0,,Dead End in Norvelt,eng,https://images.gr-assets.com/books/1371074276m/9858488.jpg,https://images.gr-assets.com/books/1371074276s/9858488.jpg
7229,1439147973,9781439147980.0,Jennifer Estep,2010.0,Spider's Bite,"Spider's Bite (Elemental Assassin, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7230,486277909,9780486277900.0,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,Self-Reliance and Other Essays,en-US,https://images.gr-assets.com/books/1319099192m/123845.jpg,https://images.gr-assets.com/books/1319099192s/123845.jpg
7231,312420331,9780312420340.0,J.G. Ballard,1973.0,Crash,Crash,en-CA,https://images.gr-assets.com/books/1281416649m/70241.jpg,https://images.gr-assets.com/books/1281416649s/70241.jpg
7232,380811960,9780380811960.0,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979.0,How to Talk So Teens Will Listen and Listen So Teens Will Talk,How to Talk So Kids Will Listen & Listen So Kids Will Talk,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7233,879101369,9780879101370.0,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964.0,Fiddler On the Roof: Based on Sholom Aleichem's Stories,Fiddler on the Roof,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7234,1459245954,9781459245950.0,Sylvia Day,2013.0,Afterburn,"Afterburn (Jax & Gia, #1)",eng,https://images.gr-assets.com/books/1369326801m/17607848.jpg,https://images.gr-assets.com/books/1369326801s/17607848.jpg
7235,385732953,9780385732960.0,Sydney Taylor,1951.0,All-of-a-Kind Family,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7236,525953183,9780525953180.0,Daniel Suarez,2014.0,Influx,Influx,eng,https://images.gr-assets.com/books/1374634071m/18114057.jpg,https://images.gr-assets.com/books/1374634071s/18114057.jpg
7237,345396553,9780345396560.0,Terry Brooks,2000.0,Ilse Witch ,"Ilse Witch (Voyage of the Jerle Shannara, #1)",en-US,https://images.gr-assets.com/books/1403187876m/15560.jpg,https://images.gr-assets.com/books/1403187876s/15560.jpg
7238,375701044,9780375701050.0,Katharine Graham,1997.0,Personal History,Personal History,en-US,https://images.gr-assets.com/books/1320504681m/95420.jpg,https://images.gr-assets.com/books/1320504681s/95420.jpg
7240,312983271,9780312983280.0,"Janet Evanovich, Charlotte Hughes",1981.0,Full House,Full House (Full #1),eng,https://images.gr-assets.com/books/1479699904m/40320.jpg,https://images.gr-assets.com/books/1479699904s/40320.jpg
7241,806501901,9780806501900.0,"Kahlil Gibran, Anthony R. Ferris",1912.0,الأجنحة المتكسرة,The Broken Wings,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7242,446554995,9780446554990.0,"Douglas Preston, Lincoln Child",2012.0,Two Graves,"Two Graves (Pendergast, #12)",,https://images.gr-assets.com/books/1346937130m/14889780.jpg,https://images.gr-assets.com/books/1346937130s/14889780.jpg
7243,62116851,9780062116860.0,Robin Hobb,2013.0,Blood of Dragons,"Blood of Dragons (Rain Wild Chronicles, #4)",eng,https://images.gr-assets.com/books/1341265576m/13109291.jpg,https://images.gr-assets.com/books/1341265576s/13109291.jpg
7244,450837319,9780450837320.0,Cornelius Ryan,1974.0,A Bridge Too Far,A Bridge Too Far,eng,https://images.gr-assets.com/books/1326921431m/539904.jpg,https://images.gr-assets.com/books/1326921431s/539904.jpg
7245,60540745,9780060540750.0,Jerry Spinelli,2002.0,Loser,Loser,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7246,752860550,9780752860560.0,Kate Mosse,2007.0,Sepulchre,"Sepulchre (Languedoc, #2)",en-GB,https://images.gr-assets.com/books/1328120460m/498835.jpg,https://images.gr-assets.com/books/1328120460s/498835.jpg
7247,61714313,9780061714310.0,Richard Kadrey,2010.0,,"Kill the Dead (Sandman Slim, #2)",en-US,https://images.gr-assets.com/books/1275103078m/7778609.jpg,https://images.gr-assets.com/books/1275103078s/7778609.jpg
7248,812992180,9780812992180.0,Rolf Potts,2002.0,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,eng,https://images.gr-assets.com/books/1320532720m/100247.jpg,https://images.gr-assets.com/books/1320532720s/100247.jpg
7249,425247546,9780425247550.0,Laurell K. Hamilton,2012.0,Kiss the Dead,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",eng,https://images.gr-assets.com/books/1328767132m/12383252.jpg,https://images.gr-assets.com/books/1328767132s/12383252.jpg
7250,684804522,9780684804520.0,Ernest Hemingway,1985.0,The Garden of Eden,The Garden of Eden,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7251,425219437,9780425219430.0,Maya Banks,2008.0,"Sweet Surrender (Sweet Series, #1)","Sweet Surrender (Sweet, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7252,345418476,9780345418470.0,Stephen R. Donaldson,1982.0,The One Tree,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7253,836217691,9780836217700.0,Bill Watterson,1994.0,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,eng,https://images.gr-assets.com/books/1448818381m/24816.jpg,https://images.gr-assets.com/books/1448818381s/24816.jpg
7254,,9781482334300.0,J.C. Reed,2013.0,Surrender Your Love,"Surrender Your Love (Surrender Your Love, #1)",eng,https://images.gr-assets.com/books/1359887738m/17190226.jpg,https://images.gr-assets.com/books/1359887738s/17190226.jpg
7256,743406567,9780743406570.0,Chuck Klosterman,2001.0,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7257,886775981,9780886775990.0,Tad Williams,1993.0,To Green Angel Tower (Siege),"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",en-US,https://images.gr-assets.com/books/1309992858m/795034.jpg,https://images.gr-assets.com/books/1309992858s/795034.jpg
7258,307589676,9780307589680.0,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009.0,"Moi Nojoud, 10 ans, divorcée","I Am Nujood, Age 10 and Divorced",eng,https://images.gr-assets.com/books/1320467214m/6818019.jpg,https://images.gr-assets.com/books/1320467214s/6818019.jpg
7259,345376048,9780345376050.0,Anne Rice,1979.0,The Feast of All Saints,The Feast of All Saints,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7260,316033979,9780316033980.0,Joshua Ferris,2014.0,To rise again at a decent hour,To Rise Again at a Decent Hour,eng,https://images.gr-assets.com/books/1391305201m/18453074.jpg,https://images.gr-assets.com/books/1391305201s/18453074.jpg
7261,571199976,9780571199980.0,David Auburn,2000.0,Proof: A Play,Proof,eng,https://images.gr-assets.com/books/1417605435m/150720.jpg,https://images.gr-assets.com/books/1417605435s/150720.jpg
7262,441653049,9780441653040.0,"Robert A. Heinlein, Damon Knight",1967.0,The Past through Tomorrow,"The Past Through Tomorrow (Future History, #1-21)",eng,https://images.gr-assets.com/books/1325885616m/121581.jpg,https://images.gr-assets.com/books/1325885616s/121581.jpg
7263,394720954,9780394720950.0,Robert A. Caro,2002.0,Master of the Senate,"Master of the Senate (The Years of Lyndon Johnson, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7265,037581423X,9780375814240.0,Roald Dahl,1977.0,The Wonderful Story Of Henry Sugar And Six More,The Wonderful Story of Henry Sugar and Six More,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7266,802757693,9780802757690.0,Charlaine Harris,1990.0,,"Real Murders (Aurora Teagarden, #1)",eng,https://images.gr-assets.com/books/1307067671m/140091.jpg,https://images.gr-assets.com/books/1307067671s/140091.jpg
7267,399157212,9780399157220.0,Patricia Cornwell,2010.0,Port Mortuary,"Port Mortuary (Kay Scarpetta, #18)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7268,449912450,9780449912450.0,Erich Maria Remarque,1945.0,Arc de Triomphe,Arch of Triumph: A Novel of a Man Without a Country,,https://images.gr-assets.com/books/1353844109m/672948.jpg,https://images.gr-assets.com/books/1353844109s/672948.jpg
7269,1563890976,9781563890970.0,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993.0,The Death of Superman,The Death of Superman,en-US,https://images.gr-assets.com/books/1383536130m/154795.jpg,https://images.gr-assets.com/books/1383536130s/154795.jpg
7270,1841959111,9781841959120.0,Steven Hall,2007.0,The Raw Shark Texts,The Raw Shark Texts,en-US,https://images.gr-assets.com/books/1405099268m/144800.jpg,https://images.gr-assets.com/books/1405099268s/144800.jpg
7271,1423160924,9781423160920.0,Rick Riordan,2016.0,The Hammer of Thor,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",eng,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690s/27904311.jpg
7273,553295411,9780553295410.0,"Margaret Weis, Tracy Hickman",1991.0,Fire Sea,"Fire Sea (The Death Gate Cycle, #3)",en-US,https://images.gr-assets.com/books/1325422748m/1307.jpg,https://images.gr-assets.com/books/1325422748s/1307.jpg
7274,743236718,9780743236710.0,Andrew Solomon,2012.0,"Far from the Tree: Parents, Children, and the Search for Identity","Far from the Tree: Parents, Children, and the Search for Identity",eng,https://images.gr-assets.com/books/1363008433m/13547504.jpg,https://images.gr-assets.com/books/1363008433s/13547504.jpg
7275,679826424,9780679826420.0,"Barbara Park, Denise Brunkus",1992.0,Junie B. Jones and the Stupid Smelly Bus,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",en-US,https://images.gr-assets.com/books/1353109909m/958277.jpg,https://images.gr-assets.com/books/1353109909s/958277.jpg
7276,60882867,9780060882860.0,"Gabriel García Márquez, Gregory Rabassa",1975.0,El otoño del patriarca,The Autumn of the Patriarch,eng,https://images.gr-assets.com/books/1410136666m/23887.jpg,https://images.gr-assets.com/books/1410136666s/23887.jpg
7277,7201788,9780007201780.0,Conn Iggulden,2008.0,Bones of the Hills,"Bones of the Hills (Conqueror, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7278,307957241,9780307957240.0,Oliver Sacks,1995.0,Hallucinations,Hallucinations,eng,https://images.gr-assets.com/books/1440360108m/13330771.jpg,https://images.gr-assets.com/books/1440360108s/13330771.jpg
7279,385344414,9780385344420.0,Karen Marie Moning,2015.0,Burned,"Burned (Fever, #7)",eng,https://images.gr-assets.com/books/1407503200m/12444297.jpg,https://images.gr-assets.com/books/1407503200s/12444297.jpg
7280,,9781496166400.0,Edgar Allan Poe,1841.0,The Murders in the Rue Morgue,The Murders in the Rue Morgue,eng,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459s/3301759.jpg
7281,451458222,9780451458220.0,Guy Gavriel Kay,1984.0,The Summer Tree,The Summer Tree (The Fionavar Tapestry #1),en-US,https://images.gr-assets.com/books/1412531529m/104086.jpg,https://images.gr-assets.com/books/1412531529s/104086.jpg
7282,64400964,9780064400960.0,"Maud Hart Lovelace, Lois Lenski",1940.0,Betsy-Tacy,"Betsy-Tacy (Betsy-Tacy, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7283,316014559,9780316014560.0,Sara Zarr,2008.0,Sweethearts,Sweethearts,en-US,https://images.gr-assets.com/books/1336053590m/2020935.jpg,https://images.gr-assets.com/books/1336053590s/2020935.jpg
7284,434017841,9780434017840.0,Lauren Groff,2008.0,The Monsters of Templeton,The Monsters of Templeton,eng,https://images.gr-assets.com/books/1328051913m/1474628.jpg,https://images.gr-assets.com/books/1328051913s/1474628.jpg
7285,425263150,9780425263150.0,Charlaine Harris,2014.0,Midnight Crossroad,"Midnight Crossroad (Midnight, Texas, #1)",eng,https://images.gr-assets.com/books/1384456102m/18107951.jpg,https://images.gr-assets.com/books/1384456102s/18107951.jpg
7286,553584707,9780553584710.0,Diane Mott Davidson,1990.0,Catering to Nobody,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",en-US,https://images.gr-assets.com/books/1340227366m/269746.jpg,https://images.gr-assets.com/books/1340227366s/269746.jpg
7287,373210574,9780373210570.0,Julie Kagawa,2012.0,The Lost Prince,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",eng,https://images.gr-assets.com/books/1335463790m/12614410.jpg,https://images.gr-assets.com/books/1335463790s/12614410.jpg
7288,743294386,9780743294390.0,Kathy Reichs,2008.0,Devil Bones,"Devil Bones (Temperance Brennan, #11)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7289,517223007,9780517223000.0,James  Jones,1951.0,From Here to Eternity,From Here to Eternity,eng,https://images.gr-assets.com/books/1330924946m/116114.jpg,https://images.gr-assets.com/books/1330924946s/116114.jpg
7290,1401911846,9781401911840.0,Wayne W. Dyer,1899.0,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,eng,https://images.gr-assets.com/books/1328770256m/389763.jpg,https://images.gr-assets.com/books/1328770256s/389763.jpg
7291,446693790,9780446693790.0,Michael Moore,2003.0,"Dude, Where's My Country?","Dude, Where's My Country?",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7292,345412214,9780345412220.0,Mario Puzo,1996.0,The Last Don,The Last Don,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7293,,9789770930920.0,"يوسف زيدان, Youssef Ziedan",2012.0,محال,محال,ara,https://images.gr-assets.com/books/1324288676m/11995136.jpg,https://images.gr-assets.com/books/1324288676s/11995136.jpg
7294,60724501,9780060724500.0,Meg Cabot,2005.0,Ready or Not,"Ready or Not (All-American Girl, #2)",eng,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939s/19452.jpg
7295,743453026,9780743453030.0,Kathy Reichs,2005.0,Cross Bones,"Cross Bones (Temperance Brennan, #8)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7296,809015803,9780809015800.0,Gerda Weissmann Klein,1959.0,All But My Life,All But My Life: A Memoir,en-US,https://images.gr-assets.com/books/1316131452m/163363.jpg,https://images.gr-assets.com/books/1316131452s/163363.jpg
7297,688143202,9780688143210.0,"Rudyard Kipling, Jerry Pinkney",1894.0,Rikki-Tikki-Tavi,Rikki-Tikki-Tavi,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7298,1401218377,9781401218380.0,"Grant Morrison, Frank Quitely",2009.0,"All-Star Superman, Vol. 2","All-Star Superman, Vol. 2",eng,https://images.gr-assets.com/books/1320477944m/2249196.jpg,https://images.gr-assets.com/books/1320477944s/2249196.jpg
7299,553805444,9780553805440.0,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014.0,The World of Ice and Fire,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,eng,https://images.gr-assets.com/books/1400360220m/17345242.jpg,https://images.gr-assets.com/books/1400360220s/17345242.jpg
7300,380820854,9780380820860.0,Julia Quinn,2003.0,"To Sir Phillip, With Love","To Sir Phillip, With Love (Bridgertons, #5)",eng,https://images.gr-assets.com/books/1274211519m/110386.jpg,https://images.gr-assets.com/books/1274211519s/110386.jpg
7301,140009769X,9781400097690.0,"Nando Parrado, Vince Rause",2006.0,Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,Miracle in the Andes,,https://images.gr-assets.com/books/1320544978m/454236.jpg,https://images.gr-assets.com/books/1320544978s/454236.jpg
7302,1484148037,9781484148040.0,Nicole  Williams,2013.0,,"Lost & Found (Lost & Found, #1)",eng,https://images.gr-assets.com/books/1365394535m/17336849.jpg,https://images.gr-assets.com/books/1365394535s/17336849.jpg
7303,689839103,9780689839110.0,Margaret Peterson Haddix,2003.0,Among the Barons,"Among the Barons (Shadow Children, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7304,803740816,9780803740820.0,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015.0,,The War that Saved My Life (The War That Saved My Life #1),eng,https://images.gr-assets.com/books/1453342842m/20912424.jpg,https://images.gr-assets.com/books/1453342842s/20912424.jpg
7305,439568420,9780439568420.0,R.L. Stine,1992.0,Say Cheese and Die!,"Say Cheese and Die! (Goosebumps, #4)",eng,https://images.gr-assets.com/books/1328867794m/125662.jpg,https://images.gr-assets.com/books/1328867794s/125662.jpg
7306,60932309,9780060932300.0,Bernard Cornwell,1997.0,Sharpe's Tiger,"Sharpe's Tiger (Sharpe, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7307,60837640,9780060837650.0,Meg Cabot,2007.0,Jinx,Jinx,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7308,141181737,9780141181740.0,"Thomas Mann, Joachim Neugroschel",1911.0,Der Tod in Venedig,Death in Venice and Other Tales,eng,https://images.gr-assets.com/books/1309376701m/53064.jpg,https://images.gr-assets.com/books/1309376701s/53064.jpg
7309,345539931,9780345539940.0,Alan Bradley,2015.0,As Chimney Sweepers Come to Dust ,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",eng,https://images.gr-assets.com/books/1406214651m/21874813.jpg,https://images.gr-assets.com/books/1406214651s/21874813.jpg
7310,312421990,9780312421990.0,Zoë Heller,2003.0,Notes on a Scandal,What Was She Thinking? [Notes on a Scandal],eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7311,045147516X,9780451475170.0,J.R. Ward,2016.0,The Beast,"The Beast (Black Dagger Brotherhood, #14)",eng,https://images.gr-assets.com/books/1437025828m/25293695.jpg,https://images.gr-assets.com/books/1437025828s/25293695.jpg
